name,text,context
Barney," (on phone) Yeah, Tanya, turns out I don't leave for the Peace Corps until tomorrow. Yeah, I know, sucks. Just one fewer day I get to help people. Anyway, this girl, any idea who she was? Hold on.", Tonight? Ted: Tonight. Dial.  (to Ted) What kind of shoes...
Barney, (to Ted) What kind of shoes...," (on phone) Yeah, Tanya, turns out I don't leave for the Peace Corps until tomorrow. Yeah, I know, sucks. Just one fewer day I get to help people. Anyway, this girl, any idea who she was? Hold on.  (on phone) Tanya, he's a dude. He's not gonna know what kind of shoes she was wearing."
Barney," (on phone) Tanya, he's a dude. He's not gonna know what kind of shoes she was wearing.", (to Ted) What kind of shoes...  Actually.
Barney, Oh come on., Actually.  Hey.
Barney, (on phone) Apparently she was wearing brown shoes with little snowflakes on them.," Whoa. There she goes.  Sorry, Ted, I won't be able to make foxy boxing tonight."
Barney," Sorry, Ted, I won't be able to make foxy boxing tonight.", (on phone) Apparently she was wearing brown shoes with little snowflakes on them.  I understand.
Barney," And here's the most amazing part. Because I told her I converted all my money to India dollars, she gave me fifty bucks to take a cab to the airport. That's right, I just got paid for sex.", I have no idea.  I really should give this money to the Peace Corps. They've done so much for me lately.
Barney, I really should give this money to the Peace Corps. They've done so much for me lately.," And here's the most amazing part. Because I told her I converted all my money to India dollars, she gave me fifty bucks to take a cab to the airport. That's right, I just got paid for sex.  Hi, guys,"
Barney," Ted, oh my gosh, I love this moment. You know why? Because I'm gonna say it and this time you're actually gonna say yes. You ready? You ready to say yes? Ted, suit up!", Going. Getting.  Yes! No.
Barney, Oh come on!, Yes! No.  Whoa. Guess we were gone a while.
Barney," Ted, you still with us?"," Good luck, dude. Grab me a cupcake.  Tell me your last name."
Barney," The meter's running, dude. Crap or get off the pot."," And to our dying day, we will remember everything about that night as perfect. Maybe we both need that. So many things go wrong in life, but this is the one thing that never will. It'll always, always be pure, unadulterated awesome. If I walk in there, I'm robbing both of us of what could be...  OK."
Barney,"...Dary! Legendary! Dude, I am so excited that you're single again. We're going to conquer New York City. I already have a girl from work lined up for you. Right boob bigger than the left boob, which some choose to look at as bra half empty. I choose to look at as bra half full."," Kids, there's more than one story of how I met your mother. (Cut to a yellow umbrella floating down a street) You know the short version, the thing with your mom's yellow umbrella. But there's a bigger story. The story of how I became who I had to become before I could meet her. And that story begins here.  I dont' know... Robin and I broke up two weeks ago. I'm... I'm not ready."
Barney, When will you be ready?," I dont' know... Robin and I broke up two weeks ago. I'm... I'm not ready.  It was a good question. (Flashback of Robin and Ted hugging after breaking up) After a big relationship ends, you need some time to recuperate. Robin took a trip to Argentina, and I went through my usual routine. (End Flashback)"
Barney," Ted Mosby, suit up, 'cause here's the plan. There's a Miss Nassau County pageant. We'll pretend to be judges and, yes, our votes are for sale.", I grew my breakup beard.  I'm not ready.
Barney, Finish line of a woman 10K. Salty girls on an endorphin high who just want to lie down. Yeah., I repainted the apartment.  I'm not ready.
Barney, Female acrobats from Montreal. Super flexible. We're going to get Cirque de So-Laid. What up?," And the truth is, I was doing really good.  Barney, come on, we've covered this."
Barney," Of course it's a competition, Lil. How else do you explain... what's his name?", That's my wife.  Gael.
Barney, Kyle?, Gael.  Gael.
Barney," That's a great point, Persian nightclub owner."," (With only a mustache now) What a jerk? I don't go to your stupid country and try to seduce woman with my sexy accent.  And, oh, he is a masseuse."
Barney," How? How would one do that exactly? Seriously, don't giggle. Tell me.", Career? Such an American idea. My career is living. Windsurfing. Making love. Sometimes at the same time.  Not possible. You cannot have sex on a windsurfing board.
Barney, Not possible. You cannot have sex on a windsurfing board.," How? How would one do that exactly? Seriously, don't giggle. Tell me.  How do you know?"
Barney," Glad you asked Lily. I have crafted a list of every vehicle land-based, aquatic and airborne in which/on which it's possible to have sex. And of those 33 vehicles, I have had sex in/on 31. Windsurfing board, not on the list, not possible. Oh, P.S., in order to h*t 33, all I need is bobsled and the Apollo 11 space capsule."," How do you know?  To get that last one, you'd have to break into the Smithsonian."
Barney, This conversation never happened.," To get that last one, you'd have to break into the Smithsonian.  All right, you're suit up, I bearded down. Let's get out there and win this thing."
Barney, Yes!," All right, you're suit up, I bearded down. Let's get out there and win this thing.  You guys, have fun of your duble date."
Barney," Hum-hum. Not for long. Okay, pep talk. Take a knee. Ted, tonight, we're going to get you someone way hotter than Robin. Okay, Robin's a ten. Fine we'll get you a 12. Or, you know... two sixes. Failing that, four threes. And break glass in case of emergency we'll go the Staten Island, I'll get you 12 ones. Ted, my boy, I'm going to re-teach you... Ah."," I just want to make sure you're okay with this? Damn it! I can't believe she's the one that gest to say that. She's winning, isn't she?  Amy."
Barney," Barney. Ted, we are back. Up here. Up high. Fivin' it up five-style!", Ted.  Weird? Why would it be weird? Because you used to date our best friend or because my wife thinks your new boyfriend is incredibly hot?
Barney, Ted. Ted. Ted. Ted. Ted., Damn it! (To Lily) He checks out...  What?!!
Barney," Let's bail, this place is d*ad."," What?!!  Yeah, you're right. We're both totally striking out."
Barney," Yes, exactly, plus, we're on a tight schedule. I've got the entire evening perfectly planned out... Spoiler alert: Our last stop is an after hours club so after hours, it's three days from now. What up?"," Yeah, you're right. We're both totally striking out.  Are you blind? I'm making out with a 12. I am winning."
Barney, Yeah. But I didn't get to help., Are you blind? I'm making out with a 12. I am winning.  So you're saying you want me to throw away a super hot girl just because you didn't help me get her?
Barney, Apology accepted. Let's go., So you're saying you want me to throw away a super hot girl just because you didn't help me get her?  Who's the suit?
Barney," I'm not gonna remember that. Now, if you'll excuse me, random chick from earlier tonight, as you shall henceforth be known. Ted and I have a schedule to keep."," Hum. This is Barney. Barney, Amy.  Oh, well. You can check out off 08:54, dress up like a dork and bother the cool kids. b*at it, nerd."
Barney," Wow. Wow. Great stuff, Tommy Lee. See what you don't understand is, I'm Ted wingman. It's a sacred bond, much stronger that any... They're making out again!"," Oh, well. You can check out off 08:54, dress up like a dork and bother the cool kids. b*at it, nerd.  Massage therapist. And you know what, Gayle? Your piece of chicken looks a little tense to me. Oh, oh, does that feel good, Mr. Chicken? Well, guess what? I didn't wash my hands. Got him."
Barney, They know us here! You're gonna get us in trouble., The night was doing great. Amy was cool and dangerous. She found a friend for Barney. She even paid for drinks... (Amy steals liquor from behind the bar) sort of.  Tell me something. Do you ask your tailor to leave extra room in the crotch for your huge vagina?
Barney," You... your vagina... Ted, this chick is crazy. We're leaving.", Tell me something. Do you ask your tailor to leave extra room in the crotch for your huge vagina?  Good idea. Let's all go back to my place.
Barney," Your place? Thanks, but no thanks,'94 Courtney Love.", Good idea. Let's all go back to my place.  I have a hot tub.
